LISTE CHRONOLOGIQUE;;;
;;;
DES AMBASSADEURS, ENVOYÉS EXTRAORDINAIRES,;;;
;;;
MINISTRES PLÉNIPOTENTIAIRES;;;
;;;
ET CHARGÉS D'AFFAIRES DE FRANCE À L'ÉTRANGER;;;
;;;
DEPUIS 1945;;;
;;mise à jour : 25/02/2011;
;;;

AFGHANISTAN;;;

MM.;Ponsolle, chargé d'affaires;19 mai 1976.
;Schricke, chargé d'affaires;22 mai 1981.
;Courcelles, chargé d'affaires;20 août 1984.
;Le Paudert, chargé d'affaires;21 mai 1986.
;Boillot, ambassadeur;22 octobre 1991.
;Nizart, ambassadeur;2 mai 1994.
;Pelen, ambassadeur;18 juin 1998.
;Bruno (Jean-Marie), ambassadeur;18 octobre 2004.
;Barbeyron, ambassadeur;6 octobre 2007.
;Godeau, ambassadeur;22 octobre 2010.

SWAZILAND;;

MM.;Hutt, ambassadeur;16 mars 1970.
;Le Saige de La Villesbrune, ambassadeur;26 juillet 1972.
;Scheer, ambassadeur;12 novembre 1976.
;Blanc, ambassadeur;26 septembre 1977.
;Boyer (Bernard), ambassadeur;12 mai 1981.
;Serre (Gérard), ambassadeur;17 octobre 1984.
;Cros, ambassadeur;8 décembre 1987.
;Jouanneau, ambassadeur;28 août 1991.
;Puissant, ambassadeur;20 juin 1994.
;Destremau, ambassadeur;27 octobre 1995.
Mme;Lefort (Bernadette), ambassadrice;1er mars 1999.
Mme;Avon, ambassadrice;15 décembre 2004.
M.;Viteau, ambassadeur;11 septembre 2006.
;Daziano, ambassadeur;19 mars 2010.

SYRIE;;

MM.;Serres, envoyé extraordinaire et ministre plénipotentiaire;18 juin 1946.
;Paris (Jacques-Émile), envoyé extraordinaire et ministre plénipotentiaire;20 mai 1950.
;Le même, ambassadeur;30 septembre 1952.
;Clarac, ambassadeur;du 31 mars 1955
;;au 2 novembre 1956.
;Sébilleau, ambassadeur;15 novembre 1962.
;Charles-Roux (François), ambassadeur;21 mai 1964.
;Mazoyer, ambassadeur;7 mars 1969.
;Nègre (André), ambassadeur;7 janvier 1971.
;Rouillon, ambassadeur;30 avril 1975.
;Servant, ambassadeur;3 décembre 1981.
;Grenier, ambassadeur;14 janvier 1986.
;Contenay, ambassadeur;30 juin 1989.
;Cousseran, ambassadeur;29 mars 1993.
;De Bancalis de Maurel d' Aragon;3 février 1997.
;Girault (Jean-François), ambassadeur;10 septembre 2002.
;Duclos, ambassadeur;19 octobre 2006.
;Chevallier, ambassadeur;13 septembre 2009.

TADJIKISTAN;;

MM.;Morel (Pierre), ambassadeur;18 novembre 1992.
;Colin de Verdière, ambassadeur;6 février 1997.
;Blanchemaison, ambassadeur;29 mai 2000.
;Andrieu, ambassadeur;19 juin 2003.
;Pelen, ambassadeur;21 décembre 2006.
;Zipper de Fabiani, ambassadeur;26 janvier 2009.

TANZANIE;;

MM.;Chassaing de Bourdeille , ambassadeur;22 décembre 1961.
;Naudy, ambassadeur;10 juin 1966.
;Desparmet, ambassadeur;11 janvier 1971.
;Denizeau, ambassadeur;17 janvier 1975.
;De Guilhem de Lataillade, ambassadeur;22 décembre 1977.
;Le Guen (André), ambassadeur;10 avril 1981.
;Establie, ambassadeur;17 septembre 1982.
;Vinson, ambassadeur;29 avril 1985.
;Lodiot, ambassadeur;22 mars 1990.
;Rochiccioli, ambassadeur;10 décembre 1992.
;Du Boispéan, ambassadeur;4 mai 1995.
;Migozzi, ambassadeur;31 mai 1997.
;Lionnet, ambassadeur;23 juin 2000.
Mme;D’Achon, ambassadrice;21 septembre 2004.
M.;Champagne de Labriolle, ambassadeur;7 avril 2007.

TCHAD;;

MM.;Doustin, haut représentant;12 août 1960.
;Argod, ambassadeur;29 août 1961.
;Millet, ambassadeur;16 août 1962.
;De Commines de Marsilly, ambassadeur, haut représentant;21 décembre 1963.
;Wibaux, ambassadeur, haut représentant;22 mars 1968.
;Touze, ambassadeur;9 avril 1974.
;Dallier, ambassadeur ;9 décembre 1975.
;Beaux, ambassadeur;7 octobre 1979.
;Soubeste, ambassadeur;22 janvier 1982.
;Dutheil de La Rochère, ambassadeur;27 février 1985.
;Gendreau, ambassadeur;30 janvier 1989.
;Aubin de La Messuzière, ambassadeur;8 mars 1991.
;Janier, ambassadeur;11 avril 1994.
;Du Boispean, ambassadeur;28 mai 1997.
;Courbin (Jacques), ambassadeur;27 avril 2000.
;Berçot, ambassadeur;30 octobre 2003.
;Foucher, ambassadeur;18 novembre 2006.

TCHÉCOSLOVAQUIE;;

MM.;Dejean, délégué;5 août 1943.
;Keller, chargé d'affaires et ministre plénipotentiaire;25 mai 1945.
;Dejean, ambassadeur;7 septembre 1945.
;Rivière, ambassadeur;24 septembre 1949.
;Lévi (Daniel), ambassadeur;21 mai 1952.
;Bréart de Boisanger, ambassadeur;13 octobre 1953.
;Garnier, ambassadeur;20 avril 1959.
;Chancel, ambassadeur;25 mars 1961.
;Lalouette (Roger), ambassadeur;9 juin 1964.
;Vimont, ambassadeur;7 novembre 1969.
;Mattei (André), ambassadeur;3 janvier 1973.
;D'Harcourt, ambassadeur;7 janvier 1975.
;Le Gourriérec (Pol), ambassadeur;6 décembre 1979.
;Gaultier de La Ferrière, ambassadeur;1er juillet 1982.
;Dessaux, ambassadeur;18 avril 1983.
;Humann, ambassadeur;20 mai 1986.
;Guéguinou, ambassadeur;13 août 1990.

(Postérieurement voir : République tchèque et Slovaquie);;

RÉPUBLIQUE  TCHÈQUE;;

MM.;D'Aboville , ambassadeur;28 juillet 1993.
;Coste, ambassadeur;25 mars 1997.
MM.;De Zorzi, ambassadeur;31 janvier 2003.
;Fries, ambassadeur;8 septembre 2006.
;Lévy, ambassadeur;16 décembre 2009.

THAÏLANDE;;
(Antérieurement voir : Siam);;

MM.;Marchal, ambassadeur;12 mai 1949.
;Paul-Boncour (Jean), ambassadeur;26 juin 1951.
;Offroy, ambassadeur;1er mai 1954.
;Bréal, ambassadeur ;3 février 1958.
;Clarac, ambassadeur;20 avril 1959.
;Lescot, ambassadeur;16 novembre 1968.
;Toffin, ambassadeur;1er décembre 1972.
;André (Gérard), ambassadeur;30 octobre 1975.
;Soulier, ambassadeur;28 juillet 1978.
;Arnaud (André), ambassadeur;6 juillet 1982.
;Bastouil, ambassadeur;6 octobre 1986.
;Vinson, ambassadeur;20 décembre 1989.
;Rummelhardt, ambassadeur;24 mai 1993.
;Coste (Gérard), ambassadeur;16 octobre 1995.
;Prettre, ambassadeur;20 octobre 1999.
;Aublin, ambassadeur;3 janvier 2003.
;Bili, ambassadeur;28 juin 2007.
;Le Lidec, ambassadeur;18 novembre 2009.

TIMOR ORIENTAL;;

MM.;Ladsous, ambassadeur;6 décembre 2002.
;Vignal (Renaud), ambassadeur;30 juillet 2003.
Mme;Boivineau, ambassadrice;12 mars 2007.
M.;Zeller, ambassadeur;25 août 2008.

TOGO;;

MM.;Mazoyer, ambassadeur;27 avril 1960.
;Rostain, ambassadeur;13 mai 1964.
;Langlais, ambassadeur;11 juin 1969.
;Campredon, ambassadeur;23 décembre 1970.
;Roudié, ambassadeur;12 février 1975.
;Desmazières, ambassadeur;15 mars 1978.
;Voelckel, ambassadeur;25 mars 1981.
;Chatelais, ambassadeur;27 août 1982.
;Chenu, ambassadeur;23 décembre 1985.
;Delaye, ambassadeur;8 février 1991.
;Gaussot (Jean-Michel), ambassadeur;2 novembre 1992.
;Koetschet, ambassadeur ;7 septembre 1995.
;Valette, ambassadeur;20 juillet 1999.
;Holleville, ambassadeur;19 septembre 2003.
;Renaux, ambassadeur;20 novembre 2007.

TONGA;;

MM.;De Nicolay, ambassadeur;16 juillet 1971.
;De Schonen, ambassadeur;28 janvier 1976.
;Gueury, ambassadeur;9 décembre 1977.
;Puissant, ambassadeur;28 août 1981.
;Dupont (Daniel), ambassadeur;2 avril 1984.
;Jacolin, ambassadeur;29 juin 1990.
;Costilhes, ambassadeur;7 mai 1993.
;Jolivet, ambassadeur;6 février 1997.
;Vidon (Jean-Pierre), ambassadeur;30 mars 2000.
;Berg, ambassadeur;20 août 2004.
;Bouffandeau, ambassadeur;18 décembre 2006.
;Monnier, ambassadeur;17 décembre 2008.

TRINITÉ  ET  TOBAGO;;

MM.;Bayle (Henry), ambassadeur;31 août 1962.
;Le Mintier de Lehélec, ambassadeur;2 décembre 1966.
;Chollet, ambassadeur;17 janvier 1975.
;De Choiseul-Praslin, ambassadeur;13 juillet 1979.
Mlle;Claude-Lafontaine, ambassadrice;29 juillet 1982.
M.;Le Cannelier, ambassadeur;11 mai 1984.
Mlle;Debenest, ambassadrice;23 février 1987.
MM.;Nardin, ambassadeur;18 juillet 1990.
;Ariola, ambassadeur;14 novembre 1994.
;Girma, ambassadeur;8 avril 1999.
;Causeret, ambassadeur;16 mars 2004.
;Trinquier, ambassadeur;9 juin 2008.

TUNISIE;;

MM.;Le général Mast, résident général ;7 mai 1943.
;Mons, préfet, résident général;21 février 1947.
;Périllier, préfet, résident général;6 juin 1950.
;De Hautecloque, ambassadeur, résident général;12 janvier 1952.
;Voizard, préfet, résident général;16 septembre 1953.
;Le général de division Boyer de Latour du Moulin, résident général;31 juillet 1954.
;Seydoux de Clausonne (Roger), ministre plénipotentiaire, haut commissaire;13 septembre 1955.

(L'indépendance de la Tunisie a été reconnue le 20 mars 1956);;

MM.;Seydoux de Clausonne (Roger), ambassadeur extraordinaire;
;et plénipotentiaire, envoyé exceptionnel;20 juin 1956.
;De Leusse (Pierre), ambassadeur extraordinaire et plénipotentiaire;
;tentiaire, envoyé exceptionnel;28 septembre 1956.
;Gorse (Georges), ambassadeur extraordinaire et plénipotentiaire;
;tentiaire, envoyé exceptionnel ;30 janvier1957.
MM.;Boegner, ambassadeur extraordinaire et plénipotentiaire,;
;envoyé exceptionnel;4 novembre 1959.
;Sauvagnargues, ambassadeur;18 août 1962.
;Gaucher, ambassadeur;2 avril 1970.
;Rebeyrol, ambassadeur;8 juillet 1975.
;Hunt, ambassadeur;12 février 1980.
;Perol, ambassadeur;18 février 1983.
;Rouleau, ambassadeur;27 juin 1985.
;Bressot, ambassadeur;2 juillet 1986.
;Grenier, ambassadeur;7 juillet 1989.
;De Bouillane de Lacoste, ambassadeur;27 mai 1992.
;L'amiral Lanxade, ambassadeur;18 octobre 1995.
;Contenay, ambassadeur;28 décembre 1999.
;Aubin de La Messuzière, ambassadeur;30 août 2002.
;Degallaix, ambassadeur;29 juillet 2005.
;Menat, ambassadeur;21 septembre 2009.
;Boillon, ambassadeur;9 février 2011.

TURKMÉNISTAN;;

MM.;Morel (Pierre), ambassadeur;21 septembre 1992.
;Bargain, chargé d'affaires;4 octobre 1994.
;Bargain, ambassadeur;11 mars 1996.
;Couanon, ambassadeur;31 août 1999.
;Richard, ambassadeur;1er octobre 2003.
;Lechervy, ambassadeur;2 août 2006.
;Lebovics, ambassadeur;21 janvier 2010.

TURQUIE;;

MM.;Tarbé de Saint-Hardouin, délégué;1er août 1943.
;Maugras (Gaston), ambassadeur;21 novembre 1944.
;Lescuyer, ambassadeur;23 septembre 1948.
;Tarbé de Saint-Hardouin, ambassadeur;12 février 1952.
;Garnier, ambassadeur;10 septembre 1955.
;Spitzmuller, ambassadeur ;8 juin 1957.
;Hardion, ambassadeur;8 février 1963.
;Begoügne de Juniac, ambassadeur;18 mai 1965.
;Wapler, ambassadeur;20 mars 1970.
;Vaurs, ambassadeur;14 mars 1973.
;Cazimajou, ambassadeur;24 mars 1977.
;Rouillon, ambassadeur;7 décembre 1981.
;Louet, ambassadeur;20 décembre 1985.
;Rouleau, ambassadeur;23 septembre 1988.
;Dopffer, ambassadeur;25 septembre 1991.
;Lequertier, ambassadeur;26 juin 1996.
;Cousseran, ambassadeur;24 février 1999.
;Garcia (Bernard), ambassadeur;4 mai 2000.
;Poudade, ambassadeur;4 novembre 2004.
;Emié, ambassadeur;1er septembre 2007.

TUVALU;;

MM.;Gueury, ambassadeur;14 mai 1979.
;Puissant, ambassadeur;16 septembre 1981.
;Dupont (Daniel), ambassadeur;19 juillet 1984.
;Jacolin, ambassadeur;26 juillet 1990.
;Costilhes, ambassadeur;15 juin 1993.
;Jolivet, ambassadeur;24 février 1997.
;Vidon (Jean-Pierre), ambassadeur;10 mai 2000.
;Berg, ambassadeur;20 août 2004.
;Bouffandeau, ambassadeur;1er août 2007.
;Monnier, ambassadeur;22 juin 2009.

UKRAINE;;

MM.;Pernet, chargé d'affaires;27 décembre 1991.
;Le même, ambassadeur;1er avril 1992.
;Peissik, ambassadeur;11 janvier 1993.
;Chassard, ambassadeur;21 février 1995.
;Vignal (Renaud), ambassadeur;28 juillet 1993.
;Fieschi, ambassadeur;30 mai 1997.
;De Suremain, ambassadeur ;3 mai 2002.
;Veziant, ambassadeur ;18 octobre 2005.
;Faure (Jacques), ambassadeur;14 août 2008.

UNION  DES  RÉPUBLIQUES  SOCIALISTES  SOVIÉTIQUES;;

MM.;Garreau, délégué;1er juin 1942.
;Le général d'armée Catroux, ambassadeur;13 janvier 1945.
;Chataigneau, ambassadeur;24 avril 1948.
;Joxe (Louis), ambassadeur;25 juin 1952.
;Dejean, ambassadeur;28 décembre 1955.
;Baudet, ambassadeur;23 janvier 1964.
;Wormser, ambassadeur;16 septembre 1966.
;Seydoux de Clausonne (Roger), ambassadeur;16 novembre 1968.
;Vimont, ambassadeur;3 janvier 1973.
;De Leusse de Syon, ambassadeur;31 mai 1976.
;Froment-Meurice, ambassadeur;9 mai 1979.
;Arnaud (Claude), ambassadeur;23 décembre 1981.
;Raimond, ambassadeur;8 janvier 1985.
;Pagniez, ambassadeur;28 mai 1986.
;Mérillon, ambassadeur;12 juin 1989.
;Dufourcq, ambassadeur;4 février 1991.

(Postérieurement voir : Fédération de Russie);;

URUGUAY;;

M.;Grandin de l'Éprevier, envoyé extraordinaire et ministre plénipotentiaire;13 décembre 1944.
;Le même , ambassadeur;19 août 1946.
MM.;Ledoux, ambassadeur;30 mars 1949.
;Guyon, ambassadeur;24 novembre 1952.
;Bonneau, ambassadeur;17 septembre 1957.
;Barberot, ambassadeur;10 novembre 1965.
;Michel (Claude), ambassadeur;9 juillet 1968.
;Français, ambassadeur;26 février 1971.
;Ausseil, ambassadeur;19 mars 1975.
;Le Guen, ambassadeur;15 mars 1978.
;Neraud Le Mouton de Boisdeffre, ambassadeur;18 mars 1981.
;Lennuyeux-Comnène, ambassadeur;2 avril 1984.
;Cira, ambassadeur;24 mars 1989.
;Charasse, ambassadeur;4 novembre 1992.
;Nougarède, ambassadeur;9 septembre 1996.
;Reynard, ambassadeur;11 février 1999.
;Rapin, ambassadeur;31 janvier 2003.
;Moyret, ambassadeur;20 mars 2006.
;Potton, ambassadeur;31 octobre 2009.

VANUATU;;

MM.;Rodrigues, ambassadeur;30 juillet 1980.
;Menguy, ambassadeur;30 septembre 1981.
;Baude, ambassadeur;11 avril 1984.
;Crépin-Leblond, ambassadeur;16 mai 1986.
;Guerin, chargé d'affaires a. i.;15 février 1990.
;Mazeo, ambassadeur;27 août 1992.
;Moreau (Jean-Claude), ambassadeur;17 septembre 1996.
;Amiot, ambassadeur;20 juillet 1999.
;Garbe, ambassadeur;10 avril 2002.
;Mayaudon, ambassadeur;16 septembre 2005.
Mme;Maylie, ambassadrice;19 septembre 2008.

VENEZUELA;;

MM.;Castéran, délégué;17 août 1943.
;Le même, envoyé extraordinaire et ministre plénipotentiaire 29 août 1945.;
;Gaucheron, envoyé extraordinaire et ministre plénipotentiaire  4 février 1946.;
;Médioni, chargé d'affaires;19 mai 1946.
;Georges-Picot, ambassadeur;25 juillet 1946.
;Bourdeillette, ambassadeur;21 avril 1949.
;Arnal, ambassadeur;3 mars 1952.
;Denis, ambassadeur;28 mars 1955.
;Ingrand, ambassadeur;10 janvier 1961.
;De Vaucelles, ambassadeur;16 février 1963.
;Guiramand, ambassadeur;15 février 1967.
;Dorget, ambassadeur;21 septembre 1971.
;Rodocanachi, ambassadeur;22 mai 1973.
;Roger, ambassadeur;24 août 1976.
;Français, ambassadeur;11 juin 1979.
;Maitre, ambassadeur;23 décembre 1981.
;Prevel, ambassadeur; 15 février 1986.
MM.;Bernard (Philippe), ambassadeur;7 avril 1988.
;Libourel, ambassadeur;13 août 1990.
;Vignal (Henri), ambassadeur;21 septembre 1993.
;Villemur, ambassadeur;8 août 1996.
;Aublin, ambassadeur;31 août 1999.
;Vandoorne, ambassadeur;15 novembre 2002.
;De la Tour du Pin, ambassadeur;26 octobre 2006.
;Laforêt, ambassadeur;15 septembre 2009.

VIETNAM;;

MM.;Payart, ambassadeur;12 novembre 1956.
;Lalouette (Roger), ambassadeur;10 septembre 1958.

(Il n'y a pas eu d'agent diplomatique à Saïgon de janvier 1964 à juin 1973);;

VIETNAM  (RÉPUBLIQUE  DU);;

M.;Mérillon, ambassadeur;6 juin 1973.

(Postérieurement voir : République démocratique du Vietnam);;

VIETNAM  (RÉPUBLIQUE  DÉMOCRATIQUE  DU);;

MM.;Chayet, ambassadeur;6 juin 1973.
;Richer, ambassadeur;26 décembre 1974.

(Postérieurement voir : République socialiste du Vietnam);;

RÉPUBLIQUE  SOCIALISTE  DU  VIETNAM;;

MM.;Malo, ambassadeur;4 août 1976.
;Combal, ambassadeur;25 octobre 1978.
;Bastouil, ambassadeur;7 décembre 1981.
;Amigues, ambassadeur;8 janvier 1986.
;Blanchemaison, ambassadeur;16 février 1989.
;Nougarède, ambassadeur;18 janvier 1993.
;D'Humières, ambassadeur;21 février 1995.
;Degallaix, ambassadeur;26 septembre 1996.
;Pouillieute, ambassadeur;22 octobre 2001.
;Blarel, ambassadeur;20 octobre 2004.
;Bolot, ambassadeur;6 août 2007.
;Girault, ambassadeur;29 janvier 2010.

YÉMEN;;

MM.;Maigret (Roger), délégué du Comité national français;1er juin 1942.
;Rageot (Gaston), envoyé extraordinaire et ministre plénipotentiaire;29 janvier 1945.
;Bencheneb, envoyé extraordinaire et ministre plénipotentiaire;16 janvier 1947.
;Gueyraud, envoyé extraordinaire et ministre plénipotentiaire;21 avril 1949.

RÉPUBLIQUE  ARABE  DU  YÉMEN;;

MM.;Legrain (Jean), ambassadeur;7 avril 1971.
;Gallié, ambassadeur;31 août 1972.
;Blouin, ambassadeur;26 novembre 1975.
;Baldit, ambassadeur;2 mai 1979.
;André (Michel), ambassadeur;22 avril 1983.
;Peissik, ambassadeur;5 juin 1986.
;Nodinot, ambassadeur;13 novembre 1989.

(Postérieurement voir : République du Yémen);;

RÉPUBLIQUE  DÉMOCRATIQUE  POPULAIRE  DU  YÉMEN;;

MM.;Denizeau, chargé d'affaires;26 décembre 1967.
;Le même, ambassadeur;9 mars 1971.
;Piot, ambassadeur;7 janvier 1975.
;Courage, ambassadeur;8 novembre 1977.
;Jeantelot, ambassadeur;5 septembre 1979.
;Audebert, ambassadeur;10 juin 1983.
;Rouquette, ambassadeur;16 mai 1986.

(Postérieurement voir : République du Yémen);;

RÉPUBLIQUE  DU  YÉMEN;;

MM.;Nodinot, ambassadeur;13 novembre 1989.
;Laugel, ambassadeur;18 juin 1992.
;Janier, ambassadeur;23 janvier 1997.
;Boillot, ambassadeur;2 août 1999.
;Moureau, ambassadeur;25 août 2003.
;Gauthier, ambassadeur;16 octobre 2006.
;Silva, ambassadeur;20 juillet 2009.

YOUGOSLAVIE;;

MM.;Gauquié, délégué;novembre 1944.
;Payart, ambassadeur;18 août 1945.
;Baudet, ambassadeur;23 septembre 1950.
;Coulet, ambassadeur;4 janvier 1955.
;Baelen, ambassadeur;25 novembre 1955.
;Broustra, ambassadeur;3 novembre 1956.
;Binoche, ambassadeur;31 juillet 1962.
;Francfort, ambassadeur;3 novembre 1965.
;Sebilleau, ambassadeur;16 mars 1970.
;Martin (Jacques), ambassadeur;11 février 1977.
;Pagniez, ambassadeur;4 janvier 1980.
;Dupuy, ambassadeur;4 août 1982.
;Charpy, ambassadeur;30 avril 1985.
;Chatelais, ambassadeur;16 février 1989.
;Rouillard, chargé d'affaires;avril 1992.
;Keller, chargé d'affaires;14 février 1995.
MM.;Keller, ambassadeur;11 mars 1996.
;Filliol, ambassadeur;17 septembre 1996.
;Keller, ambassadeur;21 novembre 2000.

(Postérieurement voir : Serbie-Montenegro);;

ZAÏRE;;
(Antérieurement voir : Congo-Kinshasa);;

MM.;Chayet (Claude), ambassadeur;14 août 1970.
;Ross, ambassadeur;23 décembre 1972.
;Thabault, ambassadeur;2 avril 1979.
;Kientz, ambassadeur;19 janvier 1982.
;Épervrier, ambassadeur;1er avril 1985.
;Rethoré, ambassadeur;20 juin 1989.
;Bernard (Philippe), ambassadeur;8 décembre 1992.
;Depaigne, ambassadeur;28 juillet 1993.
;Rougagnou, ambassadeur;12 janvier 1996.

(Postérieurement voir : République démocratique du Congo);;

ZAMBIE;;

MM.;Salade, ambassadeur;19 octobre 1964.
;De Schonen, ambassadeur;16 juin 1966.
;Hutt, ambassadeur;18 juillet 1969.
;Le Saige de La Villesbrune, ambassadeur;12 avril 1972.
;Français, ambassadeur ;9 octobre 1975.
;Gasseau, ambassadeur;13 juillet 1979.
;Plattard, ambassadeur;11 avril 1983.
;Guyot, ambassadeur;14 mai 1986.
;Cornée, ambassadeur ;3 mai 1990.
;Brouste, ambassadeur;17 février 1993.
;Perrier de La Bathie, ambassadeur;8 novembre 1995.
;Zoel, ambassadeur;5 octobre 1998.
;Monchau, ambassadeur;23 juillet 2001.
;Saudubray, ambassadeur;12  avril 2005.
Mme;Le Bihan, ambassadrice;14 septembre 2007.
M.;Richard, ambassadeur;27 janvier 2010.

ZIMBABWE;;

MM.;Jouanneau, chargé d'affaires;12 mai 1980.
;De Régnauld de Bellescize, ambassadeur;24 septembre 1980.
;Le Caruyer de Beauvais (Patrice), ambassadeur;3 mai 1984.
;Garrigue-Guyonnaud, ambassadeur;20 mai 1986.
;Migozzi, ambassadeur;18 mars 1993.
;La Tour du Pin Chambly de la Charce;8 juillet 1997.
;Ferrand, ambassadeur;30 août 2000.
;Raimbaud, ambassadeur;6 mars 2004.
;Jugnet, ambassadeur;11 octobre 2006.
;Contini, ambassadeur;17 septembre 2008.
;Ponge, ambassadeur;1er avril 2010.


LISTE CHRONOLOGIQUE;;
DES REPRÉSENTANTS PERMANENTS DE LA FRANCE;;
AVEC RANG D'AMBASSADEUR;;
AUPRÈS DE COMMISSIONS, ORGANISATIONS;;
ET CONFÉRENCES INTERNATIONALES;;


ORGANISATION  DES  NATIONS  UNIES;;
(New York);;

MM.;Parodi, ambassadeur de France;23 avril 1946.
;Chauvel, ambassadeur de France;23 février 1949.
;Hoppenot, ambassadeur de France;26 janvier 1952.
;Alphand, ambassadeur de France;9 juillet 1955.
;Cornut-Gentille, ambassadeur;24 août 1956.
;Georges-Picot (Guillaume), ambassadeur;27 décembre 1956.
;Bérard (Armand), ambassadeur;20 avril 1959.
;Seydoux de Clausonne (Roger), ambassadeur;29 juin 1962.
;Bérard (Armand), ambassadeur de France;4 juillet 1967.
;Kosciusko-Morizet, ambassadeur;18 février 1970.
;De Guiringaud, ambassadeur;28 mars 1972.
;Leprette, ambassadeur;29 novembre 1976.
;De La Barre de Nanteuil, ambassadeur;22 décembre 1981.
;De Kemoularia, ambassadeur;19 novembre 1984.
;Blanc (Pierre-Louis), ambassadeur;26 janvier 1987.
;Mérimée, ambassadeur;13 mars 1991.
;Dejammet, ambassadeur ;23 août 1995.
;Levitte, ambassadeur;16 décembre 1999.
;Rochereau de La Sablière, ambassadeur;30 novembre 2002.
;Ripert, ambassadeur;8 août 2007.
;Araud, ambassadeur;28 août 2009.

OFFICE  DES  NATIONS  UNIES;;
(Genève);;

MM.;Guillier de Chalvron, ambassadeur;21 août 1967.
;Fernand-Laurent, ambassadeur;28 mai 1970.
;Hessel, ambassadeur;12 mai 1977.
;De Souza, ambassadeur;19 novembre 1981.
;Pagniez, ambassadeur;25 septembre 1985.
;Du Cauzé de Nazelle, ambassadeur;26 mai 1986.
;Levitte, ambassadeur;21 mars 1988 .
;Miyet, ambassadeur;19 février 1991.
;De Bonnecorse Benault de Lubières, ambassadeur;12 juillet 1993.
;Bernard (Daniel), ambassadeur;4 septembre 1995.
;Petit (Philippe), ambassadeur;24 juin 1998.
;Kessedjian (Bernard), ambassadeur;8 octobre 2001.
MM.;Ripert, ambassadeur;1er décembre 2005.
;Mattei, ambassadeur;8 août 2007.

OFFICE  DES  NATIONS  UNIES;;
ET  DES  ORGANISATIONS  INTERNATIONALES;;
(Vienne);;

MM.;De Peyster, ambassadeur;4 décembre 1979.
;Thabault, ambassadeur;22 juin 1982.
;Baeyens, ambassadeur;20 décembre 1985.
;Trémeau, ambassadeur;30 juillet 1990.
;Dasque, ambassadeur;20 décembre 1994.
Mme ;Quincy, ambassadrice;10 mars 1998.
MM.;Villemur (Patrick), ambassadeur;7 janvier 2002.
;Deniau, ambassadeur;2 septembre 2005.
Mme ;Mangin, ambassadrice;3 juin 2009.

CONFÉRENCE  DU  DÉSARMEMENT;;
(Genève);;

MM.;De la Gorce, ambassadeur;28 novembre 1978.
;Jessel, ambassadeur;2 avril 1985.
;Morel (Pierre), ambassadeur;30 juillet 1986 .
;Errera, ambassadeur;19 février 1991.
Mme;Bourgois, ambassadrice;23 août 1995.
MM.;Forquenot de la Fortelle, ambassadeur;28 janvier 1999.
;Rivasseau, ambassadeur;8 juillet 2003.
;Dobelle, ambassadeur;23 novembre 2006.
;Danon, ambassadeur;25 août 2008.

ORGANISATION  DES  NATIONS  UNIES;;
POUR  L'ALIMENTATION  ET  L'AGRICULTURE;;
(Rome);;

MM.;Toffin, ambassadeur;11 janvier 1976.
;Batault, ambassadeur;22 février 1978.
;Féquant, ambassadeur;12 juillet 1982.
;Posier, ambassadeur;11 avril 1984.
;Égal, ambassadeur;12 février 1987.
;Warin, ambassadeur;7 décembre 1988.
;Laureau, ambassadeur;2 septembre 1992.
;Dominici, ambassadeur;10 mai 1996.
;Chéreau, ambassadeur;25 septembre 2000.
;Millon, ambassadeur;29 septembre 2003.
Mme;Guigaz, ambassadrice;10 septembre 2007.

ORGANISATION  DES  NATIONS  UNIES;;
POUR  L'ÉDUCATION, LA  SCIENCE  ET  LA  CULTURE;;
(Paris);;

MM.;Maillard, ambassadeur;15 juin 1970.
;Valéry, ambassadeur;30 janvier 1976.
Mmes;Baudrier, ambassadrice;5 août 1981.
;Halimi, ambassadrice;13 avril 1985.
;Cabana, ambassadrice;1er septembre 1986.
MM.;Bastide, ambassadeur;10 novembre 1988.
;Angremy, ambassadeur;26 avril 1990.
;Bourges (Hervé), ambassadeur;4 janvier 1994.
;Harel, ambassadeur;23 février 1995.
Mme;De Panafieu, ambassadrice;4 septembre 1996.
MM.;Musitelli, ambassadeur;24 septembre 1997.
;Guéguinou, ambassadeur;10 décembre 2002.
Mmes;Bourgois, ambassadrice;4 juin 2007.
;Colonna, ambassadrice;19 mai 2008.

UNION  EUROPÉENNE;;
(Bruxelles);;

MM.;De Carbonnel, ambassadeur;12 avril 1958.
;Gorse, ambassadeur;4 novembre 1959.
;Boegner, ambassadeur;26 juin 1961.
;Burin des Roziers, ambassadeur;14 mars 1972.
;Soutou, ambassadeur;29 avril 1975.
;De La Barre de Nanteuil, ambassadeur;18 janvier 1977.
;Leprette, ambassadeur;23 décembre 1981.
;De La Barre de Nanteuil, ambassadeur;19 novembre 1984.
;Scheer, ambassadeur;31 janvier 1986.
;Louet, ambassadeur;10 octobre 1988.
;Vidal (Jean), ambassadeur;20 juin 1989.
;Scheer, ambassadeur;4 mai 1992.
;De Boissieu, ambassadeur;24 novembre 1993.
;Vimont, ambassadeur ;7 novembre 1993.
;Sellal, ambassadeur;21 mai 2002.
